CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,amount,Internal,recency,frequency,recency_log,frequency_log,amount_log
12658.0,577615,22952,60 CAKE CASES VINTAGE CHRISTMAS,320,2011-11-21 10:22:00,4.114444444444445,Germany,686.05,No,19,1,2.9444389791664403,0.0,6.530950511367184
12659.0,575581,23395,BELLE JARDINIERE CUSHION COVER,105,2011-11-10 11:53:00,5.308,France,91.68,No,30,1,3.4011973816621555,0.0,4.51830425296643
12660.0,579153,22555,PLASTERS IN TIN STRONGMAN,127,2011-11-28 13:26:00,3.8653846153846154,France,245.1,No,11,1,2.3978952727983707,0.0,5.501666290534067
12667.0,570875,22617,BAKING SET SPACEBOY DESIGN,395,2011-10-12 17:00:00,3.624242424242424,Finland,620.13,No,58,1,4.060443010546419,0.0,6.429929133479254
12702.0,577406,23439,HAND WARMER RED LOVE HEART,53,2011-11-20 10:36:00,5.441666666666666,Germany,219.0,No,20,1,2.995732273553991,0.0,5.389071729816501
12703.0,569001,21240,BLUE POLKADOT CUP,164,2011-09-29 17:52:00,2.638095238095238,Germany,283.55,No,71,1,4.2626798770413155,0.0,5.647388474460037
12718.0,568988,23377,PACK OF 12 DOLLY GIRL TISSUES,203,2011-09-29 16:38:00,2.7221052631578946,France,238.25,No,71,1,4.2626798770413155,0.0,5.473320542534312
12740.0,570030,21977,PACK OF 60 PINK PAISLEY CAKE CASES,342,2011-10-07 10:44:00,2.074074074074074,France,427.6,No,64,1,4.1588830833596715,0.0,6.05818817915089
12789.0,569665,22803,IVORY EMBROIDERED QUILT ,4,2011-10-05 13:34:00,22.9625,Netherlands,91.85,No,65,1,4.174387269895637,0.0,4.520156811661135
12795.0,577618,37495,FAIRY CAKE BIRTHDAY CANDLE SET,68,2011-11-21 10:27:00,7.695,Portugal,430.48,No,19,1,2.9444389791664403,0.0,6.064900865181165
12812.0,572763,22907,PACK OF 20 NAPKINS PANTRY DESIGN,164,2011-10-26 09:54:00,2.0686666666666667,Japan,229.64000000000001,No,45,1,3.8066624897703196,0.0,5.436512865299436
12824.0,570646,21506,"FANCY FONT BIRTHDAY CARD, ",232,2011-10-11 12:49:00,2.5356,United Kingdom,397.12,Yes,60,1,4.0943445622221,0.0,5.984238502016242
12832.0,565327,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,195,2011-09-02 13:48:00,2.928888888888889,United Kingdom,383.03,Yes,32,2,3.4657359027997265,0.6931471805599453,5.9481133150948144
12844.0,561967,22912,YELLOW COAT RACK PARIS FASHION,125,2011-08-01 13:11:00,2.631153846153846,United Kingdom,325.96000000000004,Yes,29,2,3.367295829986474,0.6931471805599453,5.786774674452019
12847.0,577034,21811,HANGING HEART WITH BELL,873,2011-11-17 13:16:00,1.3659523809523808,United Kingdom,843.64,Yes,22,1,3.091042453358316,0.0,6.737725863317414
12863.0,571685,37449,CERAMIC CAKE STAND + HANGING CAKES,188,2011-10-18 14:15:00,3.374,United Kingdom,521.2,Yes,52,1,3.9512437185814275,0.0,6.25613384525069
12884.0,566398,22826,LOVE SEAT ANTIQUE WHITE METAL,43,2011-09-12 13:10:00,15.984285714285715,United Kingdom,309.05,Yes,88,1,4.477336814478207,0.0,5.733503076105283
12890.0,576626,23232,WRAP VINTAGE LEAF DESIGN,256,2011-11-15 17:26:00,1.8343037974683545,United Kingdom,376.71999999999997,Yes,24,1,3.1780538303479458,0.0,5.931502205935299
12893.0,575303,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,90,2011-11-09 12:34:00,2.2106451612903224,United Kingdom,176.55,Yes,31,1,3.4339872044851463,0.0,5.173604122374395
12895.0,566616,47566,PARTY BUNTING,210,2011-09-14 08:35:00,3.222727272727273,United Kingdom,372.8,Yes,42,2,3.7376696182833684,0.6931471805599453,5.921042082811436
12920.0,578057,22840,ROUND CAKE TIN VINTAGE RED,128,2011-11-22 15:05:00,3.9296296296296296,United Kingdom,162.78,Yes,17,1,2.833213344056216,0.0,5.092399595898895
12923.0,569901,23241,TREASURE TIN GYMKHANA DESIGN,68,2011-10-06 16:20:00,2.893214285714286,United Kingdom,172.82,Yes,64,1,4.1588830833596715,0.0,5.152250590413253
12938.0,576182,21822,GLITTER CHRISTMAS TREE WITH BELLS,140,2011-11-14 11:21:00,1.271111111111111,United Kingdom,114.14,Yes,26,1,3.258096538021482,0.0,4.737425765108562
12953.0,579533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,84,2011-11-30 09:24:00,6.647058823529412,United Kingdom,329.85,Yes,10,1,2.302585092994046,0.0,5.79863800566888
12966.0,579671,21615,4 LAVENDER BOTANICAL DINNER CANDLES,75,2011-11-30 12:38:00,3.4230000000000005,United Kingdom,160.18,Yes,10,1,2.302585092994046,0.0,5.0762981828955365
12981.0,561801,23236,DOILEY STORAGE TIN,242,2011-07-29 14:14:00,1.6235,United Kingdom,372.21999999999997,Yes,30,2,3.4011973816621555,0.6931471805599453,5.919485077315818
12984.0,577724,20969,RED FLORAL FELTCRAFT SHOULDER BAG,26,2011-11-21 12:37:00,3.85,United Kingdom,97.5,Yes,19,1,2.9444389791664403,0.0,4.579852378003801
12995.0,566937,22306,SILVER MUG BONE CHINA TREE OF LIFE,108,2011-09-15 15:44:00,1.9566666666666668,United Kingdom,211.32,Yes,85,1,4.442651256490317,0.0,5.353373572296115
13006.0,571226,20749,ASSORTED COLOUR MINI CASES,55,2011-10-14 13:49:00,5.295,United Kingdom,81.57,Yes,56,1,4.02535169073515,0.0,4.401461547312489
13017.0,580331,22112,CHOCOLATE HOT WATER BOTTLE,48,2011-12-02 15:53:00,4.25,United Kingdom,204.0,Yes,7,1,1.9459101490553132,0.0,5.318119993844216
13061.0,568713,23220,REINDEER HEART DECORATION GOLD,107,2011-09-28 16:04:00,3.403,United Kingdom,248.61,Yes,72,1,4.276666119016055,0.0,5.515885403529061
13067.0,567175,21257,VICTORIAN SEWING BOX MEDIUM,32,2011-09-18 13:38:00,3.86,United Kingdom,115.46000000000001,Yes,82,1,4.406719247264253,0.0,4.748924149632788
13091.0,575908,22314,OFFICE MUG WARMER CHOC+BLUE,466,2011-11-11 15:54:00,0.9933333333333333,United Kingdom,345.82,Yes,28,1,3.332204510175204,0.0,5.845918408476643
13095.0,569087,23380,PACK OF 12 VINTAGE DOILY TISSUES,144,2011-09-30 12:03:00,0.6933333333333334,United Kingdom,74.39999999999999,Yes,71,1,4.2626798770413155,0.0,4.309455941839046
13103.0,573419,22941,CHRISTMAS LIGHTS 10 REINDEER,82,2011-10-31 09:38:00,3.9675,United Kingdom,243.94,Yes,40,1,3.6888794541139363,0.0,5.496922293415092
13127.0,567976,23320,GIANT 50'S CHRISTMAS CRACKER,127,2011-09-23 10:26:00,2.8853333333333335,United Kingdom,259.17,Yes,78,1,4.356708826689592,0.0,5.557484217038903
13142.0,577594,22816,CARD MOTORBIKE SANTA,258,2011-11-20 16:07:00,2.9969565217391305,United Kingdom,307.09,Yes,19,1,2.9444389791664403,0.0,5.727140864233436
13146.0,576061,22818,CARD CHRISTMAS VILLAGE,154,2011-11-13 15:29:00,2.027058823529412,United Kingdom,228.91,Yes,26,1,3.258096538021482,0.0,5.433328913203914
13160.0,577032,23212,HEART WREATH DECORATION WITH BELL,56,2011-11-17 13:07:00,3.025,United Kingdom,91.8,Yes,22,1,3.091042453358316,0.0,4.519612297626445
13170.0,575957,22183,CAKE STAND VICTORIAN FILIGREE MED,141,2011-11-13 12:19:00,1.576,United Kingdom,108.81,Yes,27,1,3.295836866004329,0.0,4.689603241962921
13176.0,572528,22613,PACK OF 20 SPACEBOY NAPKINS,448,2011-10-24 15:43:00,2.8153731343283583,United Kingdom,481.49,Yes,46,1,3.828641396489095,0.0,6.17688546259053
13177.0,569732,22271,FELTCRAFT DOLL ROSIE,91,2011-10-06 09:56:00,3.514705882352941,United Kingdom,282.45,Yes,65,1,4.174387269895637,0.0,5.643501543771271
13182.0,572678,16169E,WRAP 50'S  CHRISTMAS,201,2011-10-25 13:46:00,0.6854545454545454,United Kingdom,121.18,Yes,45,1,3.8066624897703196,0.0,4.797277043516843
13188.0,579185,23045,PAPER LANTERN 5 POINT STAR MOON ,25,2011-11-28 15:28:00,9.575,United Kingdom,114.60000000000001,Yes,11,1,2.3978952727983707,0.0,4.741447804280639
13189.0,563440,16045,POPART WOODEN PENCILS ASST,842,2011-08-16 13:12:00,0.39172413793103444,United Kingdom,260.68,Yes,19,2,2.9444389791664403,0.6931471805599453,5.56329360146418
13193.0,570235,46000S,POLYESTER FILLER PAD 40x40cm,46,2011-10-09 14:30:00,3.0976,United Kingdom,112.08,Yes,61,1,4.110873864173311,0.0,4.719212902028752
13210.0,565788,22960,JAM MAKING SET WITH JARS,316,2011-09-07 08:18:00,1.5118181818181817,United Kingdom,353.48,Yes,94,1,4.543294782270004,0.0,5.867826906649804
13228.0,567325,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-09-19 14:28:00,1.79,United Kingdom,358.0,Yes,81,1,4.394449154672439,0.0,5.8805329864007
13245.0,572026,23169,CLASSIC GLASS COOKIE JAR,125,2011-10-20 11:40:00,6.23125,United Kingdom,430.5,Yes,51,1,3.9318256327243257,0.0,6.064947323867785
13259.0,570210,22844,VINTAGE CREAM DOG FOOD CONTAINER,126,2011-10-09 10:48:00,2.3665432098765433,United Kingdom,283.18,Yes,62,1,4.127134385045092,0.0,5.646082737856825
13260.0,570227,23163,REGENCY SUGAR TONGS,142,2011-10-09 13:21:00,4.9675,United Kingdom,557.62,Yes,61,1,4.110873864173311,0.0,6.323677726808811
13271.0,574063,22398,MAGNETS PACK OF 4 SWALLOWS,240,2011-11-02 14:31:00,1.2660919540229885,United Kingdom,211.49,Yes,37,1,3.6109179126442243,0.0,5.354177716044658
13272.0,566248,84818,DANISH ROSE PHOTO FRAME,96,2011-09-11 12:06:00,5.339333333333333,United Kingdom,276.56,Yes,31,2,3.4339872044851463,0.6931471805599453,5.622427795613369
13278.0,573339,22959,WRAP CHRISTMAS VILLAGE,537,2011-10-30 11:49:00,1.9269565217391305,United Kingdom,542.73,Yes,41,1,3.713572066704308,0.0,6.29661195870128
13279.0,567922,21986,PACK OF 12 PINK POLKADOT TISSUES,73,2011-09-22 17:24:00,2.6033333333333335,United Kingdom,137.75,Yes,78,1,4.356708826689592,0.0,4.925440448033024
13283.0,555839,22355,CHARLOTTE BAG SUKI DESIGN,90,2011-06-07 12:39:00,1.3071428571428572,United Kingdom,93.66,Yes,60,2,4.0943445622221,0.6931471805599453,4.539671203755396
13322.0,578040,84406B,CREAM CUPID HEARTS COAT HANGER,117,2011-11-22 14:21:00,2.7704000000000004,United Kingdom,199.48000000000002,Yes,17,1,2.833213344056216,0.0,5.295713980677922
13332.0,578812,21479,WHITE SKULL HOT WATER BOTTLE ,179,2011-11-25 13:30:00,3.0352380952380953,United Kingdom,350.9,Yes,14,1,2.6390573296152584,0.0,5.860501282589169
13347.0,569126,23170,REGENCY TEA PLATE ROSES ,205,2011-09-30 13:28:00,7.52,United Kingdom,341.36,Yes,70,1,4.248495242049359,0.0,5.832937638879745
13348.0,569920,85231B,CINAMMON SET OF 9 T-LIGHTS,136,2011-10-06 17:28:00,2.2057142857142855,United Kingdom,233.76,Yes,64,1,4.1588830833596715,0.0,5.4542949480023895
13349.0,579256,20973,12 PENCIL SMALL TUBE WOODLAND,225,2011-11-29 08:07:00,4.02625,United Kingdom,247.32,Yes,11,1,2.3978952727983707,0.0,5.510683044690368
13351.0,569487,C2,CARRIAGE,117,2011-10-04 12:55:00,6.498125,United Kingdom,373.94,Yes,66,1,4.189654742026425,0.0,5.924095356737128
13352.0,570426,21498,RED RETROSPOT WRAP ,321,2011-10-10 13:55:00,3.779583333333333,United Kingdom,397.97999999999996,Yes,60,1,4.0943445622221,0.0,5.986401752765519
13359.0,570008,C2,CARRIAGE,161,2011-10-07 09:30:00,5.8,United Kingdom,439.56,Yes,64,1,4.1588830833596715,0.0,6.085774226578724
13364.0,569003,23026,DRAWER KNOB VINTAGE GLASS STAR,71,2011-09-29 18:13:00,2.598,United Kingdom,134.95999999999998,Yes,71,1,4.2626798770413155,0.0,4.904978438237713
13366.0,572071,21983,PACK OF 12 BLUE PAISLEY TISSUES ,144,2011-10-20 13:37:00,0.39,United Kingdom,56.160000000000004,Yes,50,1,3.912023005428146,0.0,4.028204759717556
13372.0,566261,22487,WHITE WOOD GARDEN PLANT LADDER,159,2011-09-11 12:46:00,6.020434782608696,United Kingdom,378.64,Yes,90,1,4.499809670330265,0.0,5.936585885597992
13390.0,568215,22550,HOLIDAY FUN LUDO,224,2011-09-26 08:38:00,3.060769230769231,United Kingdom,544.08,Yes,75,1,4.31748811353631,0.0,6.299096294867383
13403.0,577808,22727,ALARM CLOCK BAKELIKE RED ,44,2011-11-22 08:28:00,2.9166666666666665,United Kingdom,75.0,Yes,18,1,2.8903717578961645,0.0,4.31748811353631
13419.0,570121,22985,WRAP BILLBOARD FONTS DESIGN,275,2011-10-07 12:49:00,1.011875,United Kingdom,221.06,Yes,64,1,4.1588830833596715,0.0,5.398434157882809
13428.0,579456,21383,PACK OF 12 STICKY BUNNIES,151,2011-11-29 14:20:00,1.8792957746478873,United Kingdom,201.78,Yes,10,1,2.302585092994046,0.0,5.307177994980234
13441.0,566077,22694,WICKER STAR ,204,2011-09-09 09:38:00,1.926153846153846,United Kingdom,296.64,Yes,92,1,4.5217885770490405,0.0,5.69251928237749
13449.0,576628,22418,10 COLOUR SPACEBOY PEN,222,2011-11-16 08:28:00,1.924736842105263,United Kingdom,291.88,Yes,24,1,3.1780538303479458,0.0,5.67634275889742
13460.0,572130,16161P,WRAP ENGLISH ROSE ,286,2011-10-21 09:50:00,1.06,United Kingdom,183.44,Yes,29,2,3.367295829986474,0.6931471805599453,5.211887638549649
13464.0,570856,16156S,WRAP PINK FAIRY CAKES ,403,2011-10-12 15:01:00,3.205609756097561,United Kingdom,674.68,Yes,58,1,4.060443010546419,0.0,6.514238504389814
13483.0,569631,22489,PACK OF 12 TRADITIONAL CRAYONS,160,2011-10-05 11:53:00,1.0559999999999998,United Kingdom,140.34,Yes,66,1,4.189654742026425,0.0,4.944068049824143
13503.0,568902,22047,EMPIRE GIFT WRAP,248,2011-09-29 13:23:00,2.1811764705882353,United Kingdom,216.85,Yes,71,1,4.2626798770413155,0.0,5.379205870281376
13504.0,569838,22111,SCOTTIE DOG HOT WATER BOTTLE,178,2011-10-06 13:20:00,3.7018181818181817,United Kingdom,295.93,Yes,64,1,4.1588830833596715,0.0,5.6901229398702355
13514.0,568383,23099,FRENCH CARRIAGE LANTERN,40,2011-09-27 09:39:00,4.175000000000001,United Kingdom,152.20000000000002,Yes,74,1,4.30406509320417,0.0,5.025195445427586
13519.0,567941,22925,BLUE GIANT GARDEN THERMOMETER,23,2011-09-22 18:24:00,6.34375,United Kingdom,122.75,Yes,78,1,4.356708826689592,0.0,4.81014976667463
13522.0,575370,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,44,2011-11-09 15:11:00,3.2700000000000005,United Kingdom,125.80000000000001,Yes,30,1,3.4011973816621555,0.0,4.8346933442663405
13532.0,574672,23512,EMBROIDERED RIBBON REEL ROSIE,129,2011-11-06 12:25:00,2.223181818181818,United Kingdom,210.31,Yes,34,1,3.5263605246161616,0.0,5.348582632695587
13544.0,549943,79321,CHILLI LIGHTS,112,2011-04-13 12:09:00,3.1382051282051284,United Kingdom,276.06,Yes,40,2,3.6888794541139363,0.6931471805599453,5.620618233395432
13560.0,580278,22318,FIVE HEART HANGING DECORATION,63,2011-12-02 13:11:00,2.9865625000000002,United Kingdom,171.42000000000002,Yes,7,1,1.9459101490553132,0.0,5.1441166854707365
13565.0,540537,22960,JAM MAKING SET WITH JARS,172,2011-01-09 14:28:00,1.7186842105263158,United Kingdom,240.22,Yes,19,2,2.9444389791664403,0.6931471805599453,5.481555170126344
13573.0,548507,84596E,SMALL LICORICE DES PINK BOWL,302,2011-03-31 14:47:00,3.5232,United Kingdom,290.25,Yes,50,2,3.912023005428146,0.6931471805599453,5.670742620578001
13587.0,570114,22992,REVOLVER WOODEN RULER ,180,2011-10-07 12:31:00,6.63625,United Kingdom,712.4,Yes,64,1,4.1588830833596715,0.0,6.568639551415506
13594.0,571566,21770,OPEN CLOSED METAL SIGN,359,2011-10-18 10:19:00,1.5953846153846152,United Kingdom,396.97,Yes,53,1,3.970291913552122,0.0,5.98386071108125
13598.0,572296,23503,PLAYING CARDS KEEP CALM & CARRY ON,52,2011-10-23 14:28:00,3.378857142857143,United Kingdom,160.04,Yes,47,1,3.8501476017100584,0.0,5.075423783989034
13602.0,569799,23209,LUNCH BAG VINTAGE DOILY ,267,2011-10-06 11:47:00,2.0608695652173914,United Kingdom,428.89,Yes,65,1,4.174387269895637,0.0,6.061200475792877
13603.0,576069,22269,EGG CUP NATURAL CHICKEN,164,2011-11-13 15:57:00,2.111851851851852,United Kingdom,164.34,Yes,26,1,3.258096538021482,0.0,5.101937452503042
13607.0,573415,22812,PACK 3 BOXES CHRISTMAS PANNETONE,288,2011-10-30 16:17:00,3.17020618556701,United Kingdom,675.51,Yes,40,1,3.6888794541139363,0.0,6.515467961139678
13638.0,578361,16169E,WRAP 50'S  CHRISTMAS,93,2011-11-24 10:38:00,2.9925,United Kingdom,122.64,Yes,16,1,2.772588722239781,0.0,4.809253234563559
13651.0,573507,22842,BISCUIT TIN VINTAGE RED,33,2011-10-31 12:11:00,6.058333333333334,United Kingdom,94.2,Yes,35,2,3.5553480614894135,0.6931471805599453,4.545420181582317
13666.0,545011,47590A,BLUE HAPPY BIRTHDAY BUNTING,41,2011-02-25 13:05:00,3.7416666666666667,United Kingdom,84.65,Yes,60,3,4.0943445622221,1.0986122886681098,4.438525108579144
13669.0,559886,22423,REGENCY CAKESTAND 3 TIER,237,2011-07-13 11:44:00,2.7511111111111113,United Kingdom,218.55,Yes,51,2,3.9318256327243257,0.6931471805599453,5.387014821309323
13670.0,568204,48187,DOORMAT NEW ENGLAND,282,2011-09-25 15:25:00,1.8768,United Kingdom,349.7,Yes,75,1,4.31748811353631,0.0,5.85707564406933
13690.0,570675,21094,SET/6 RED SPOTTY PAPER PLATES,67,2011-10-11 15:03:00,5.972222222222222,United Kingdom,172.25,Yes,59,1,4.07753744390572,0.0,5.148946909893768
13697.0,573747,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,177,2011-11-01 09:14:00,1.3933333333333333,United Kingdom,151.29999999999998,Yes,39,1,3.6635616461296463,0.0,5.01926462079431
13710.0,574944,23571,TRADITIONAL NAUGHTS & CROSSES,176,2011-11-08 08:16:00,1.16625,United Kingdom,180.48,Yes,32,1,3.4657359027997265,0.0,5.195619968309694
13721.0,574262,23058,CHRISTMAS HANGING SNOWFLAKE,316,2011-11-03 14:05:00,2.8510714285714287,United Kingdom,524.14,Yes,36,1,3.58351893845611,0.0,6.261758824208524
13727.0,574669,22138,BAKING SET 9 PIECE RETROSPOT ,162,2011-11-06 12:16:00,2.941,United Kingdom,333.48,Yes,29,2,3.367295829986474,0.6931471805599453,5.809582893542412
13732.0,575905,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,498,2011-11-11 15:49:00,1.58,United Kingdom,491.86,Yes,28,1,3.332204510175204,0.0,6.198194123153937
13739.0,577738,84356,POMPOM CURTAIN,54,2011-11-21 13:35:00,5.483333333333333,United Kingdom,216.9,Yes,18,1,2.8903717578961645,0.0,5.379436417832829
13760.0,547919,22933,BAKING MOULD EASTER EGG MILK CHOC,197,2011-03-28 12:52:00,1.984561403508772,United Kingdom,286.79,Yes,54,2,3.9889840465642745,0.6931471805599453,5.6587502406140935
13774.0,567294,23245,SET OF 3 REGENCY CAKE TINS,192,2011-09-19 12:06:00,3.290909090909091,United Kingdom,345.0,Yes,82,1,4.406719247264253,0.0,5.84354441703136
13792.0,545020,22087,PAPER BUNTING WHITE LACE,92,2011-02-25 14:03:00,3.5461538461538464,United Kingdom,195.55,Yes,66,2,4.189654742026425,0.6931471805599453,5.2758161012015234
13801.0,569416,22487,WHITE WOOD GARDEN PLANT LADDER,168,2011-10-04 10:15:00,3.9543478260869565,United Kingdom,324.8,Yes,67,1,4.204692619390966,0.0,5.783209608287523
13806.0,570090,22427,ENAMEL FLOWER JUG CREAM,56,2011-10-07 11:43:00,5.233,United Kingdom,256.38,Yes,64,1,4.1588830833596715,0.0,5.546660718883989
13828.0,577090,22139,RETROSPOT TEA SET CERAMIC 11 PC ,311,2011-11-17 16:02:00,1.9046666666666667,United Kingdom,209.49,Yes,22,1,3.091042453358316,0.0,5.344676005526054
13832.0,577556,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,28,2011-11-20 15:36:00,2.283333333333333,United Kingdom,52.199999999999996,Yes,19,1,2.9444389791664403,0.0,3.9550824948885928
13844.0,579149,20712,JUMBO BAG WOODLAND ANIMALS,196,2011-11-28 13:21:00,2.4605,United Kingdom,361.62,Yes,11,1,2.3978952727983707,0.0,5.890593936723008
13845.0,569717,22296,HEART IVORY TRELLIS LARGE,182,2011-10-06 08:25:00,1.9544444444444444,United Kingdom,312.98,Yes,65,1,4.174387269895637,0.0,5.746139290735026
