CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,amount,Internal,recency,frequency,recency_log,frequency_log,amount_log
12715.0,564539,20718,RED RETROSPOT SHOPPER BAG,192,2011-08-25 15:22:00,3.467,Sweden,343.36,No,106,1,4.663439094112067,0.0,5.838779459442334
12725.0,537022,22791,T-LIGHT GLASS FLUTED ANTIQUE,164,2010-12-03 15:45:00,4.104166666666667,Italy,427.8,No,371,1,5.916202062607435,0.0,6.0586557966483054
12729.0,563662,22745,POPPY'S PLAYHOUSE BEDROOM ,233,2011-08-18 11:40:00,3.701538461538462,France,453.01,No,114,1,4.736198448394496,0.0,6.115914200294571
12732.0,556526,23256,CHILDRENS CUTLERY SPACEBOY ,111,2011-06-13 11:33:00,3.5225000000000004,France,236.26000000000002,No,180,1,5.19295685089021,0.0,5.464932893520374
12733.0,550644,22722,SET OF 6 SPICE TINS PANTRY DESIGN,137,2011-04-19 16:19:00,3.372727272727273,USA,383.95,No,234,1,5.455321115357702,0.0,5.950512335776552
12734.0,539829,82613D,METAL SIGN CUPCAKE SINGLE HOOK,88,2010-12-22 12:47:00,1.185,France,110.39999999999999,No,353,1,5.8664680569332965,0.0,4.7041101338429945
12736.0,540688,POST,POSTAGE,173,2011-01-11 07:57:00,5.58,France,234.0,No,333,1,5.808142489980444,0.0,5.455321115357702
12738.0,536840,22961,JAM MAKING SET PRINTED,148,2010-12-02 18:27:00,3.95,Germany,155.35,No,372,1,5.918893854273146,0.0,5.045680635839056
12750.0,562130,22728,ALARM CLOCK BAKELIKE PINK,137,2011-08-03 09:13:00,4.62,Poland,275.88,No,129,1,4.859812404361672,0.0,5.619965988563091
12756.0,566623,21787,RAIN PONCHO RETROSPOT,144,2011-09-14 09:31:00,0.7424999999999999,Japan,112.07999999999998,No,87,1,4.465908118654584,0.0,4.719212902028751
12785.0,538311,20728,LUNCH BAG CARS BLUE,131,2010-12-10 13:48:00,4.828571428571428,Portugal,311.95,No,364,1,5.8971538676367405,0.0,5.7428429185567955
12790.0,555106,22539,MINI JIGSAW DOLLY GIRL,166,2011-05-31 14:14:00,3.948571428571429,Netherlands,324.92,No,192,1,5.2574953720277815,0.0,5.783578998182753
12791.0,536403,22867,HAND WARMER BIRD DESIGN,97,2010-12-01 11:27:00,8.425,Netherlands,192.60000000000002,No,374,1,5.924255797414532,0.0,5.260615499364025
12792.0,547897,22567,20 DOLLY PEGS RETROSPOT,217,2011-03-28 11:36:00,3.5096,Portugal,400.53999999999996,No,257,1,5.54907608489522,0.0,5.992813636677277
12797.0,537915,21891,TRADITIONAL WOODEN SKIPPING ROPE,118,2010-12-09 10:55:00,5.143846153846154,Portugal,254.03,No,366,1,5.902633333401366,0.0,5.537452370280293
12802.0,555589,23175,REGENCY MILK JUG PINK ,314,2011-06-06 09:36:00,2.52,Netherlands,427.58,No,187,1,5.231108616854587,0.0,6.058141405372262
12809.0,556829,22667,RECIPE BOX RETROSPOT ,220,2011-06-15 10:51:00,4.4092,Portugal,489.31,No,178,1,5.181783550292085,0.0,6.192996235445731
12814.0,564819,23084,RABBIT NIGHT LIGHT,49,2011-08-30 12:11:00,20.895,Poland,125.92,No,102,1,4.624972813284271,0.0,4.835646784669093
12817.0,545570,22556,PLASTERS IN TIN CIRCUS PARADE ,53,2011-03-03 16:28:00,12.0725,Austria,166.04,No,281,1,5.638354669333745,0.0,5.112228723184838
12821.0,552479,23068,ALUMINIUM STAMPED HEART,70,2011-05-09 15:51:00,2.4983333333333335,United Kingdom,92.72,Yes,214,1,5.365976015021851,0.0,4.529584199031496
12829.0,538870,22794,SWEETHEART WIRE MAGAZINE RACK,376,2010-12-14 14:54:00,10.368181818181817,United Kingdom,293.0,Yes,337,2,5.820082930352362,0.6931471805599453,5.680172609017068
12831.0,547366,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,135,2011-03-22 13:02:00,3.066666666666667,United Kingdom,215.05,Yes,262,1,5.568344503761097,0.0,5.370870559229745
12833.0,560264,84946,ANTIQUE SILVER T-LIGHT GLASS,156,2011-07-17 13:46:00,5.44125,United Kingdom,417.38,Yes,145,1,4.976733742420574,0.0,6.033997077826684
12834.0,545346,22690,DOORMAT HOME SWEET HOME BLUE ,110,2011-03-02 09:49:00,4.893888888888889,United Kingdom,312.38,Yes,283,1,5.645446897643238,0.0,5.7442203954295765
12837.0,557317,22844,VINTAGE CREAM DOG FOOD CONTAINER,24,2011-06-19 16:07:00,6.745833333333334,United Kingdom,134.1,Yes,173,1,5.153291594497779,0.0,4.898585790287632
12851.0,565426,23203,JUMBO BAG VINTAGE DOILY ,106,2011-09-04 12:41:00,1.9991489361702126,United Kingdom,131.81,Yes,97,1,4.574710978503383,0.0,4.881361491724374
12852.0,544338,21210,SET OF 72 RETROSPOT PAPER  DOILIES,149,2011-02-18 08:47:00,3.65,United Kingdom,311.55,Yes,295,1,5.68697535633982,0.0,5.741559838990231
12855.0,536608,22863,SOAP DISH BROCANTE,30,2010-12-02 09:37:00,1.55,United Kingdom,38.1,Yes,373,1,5.921578419643816,0.0,3.6402142821326553
12864.0,561049,15030,FAN BLACK FRAME ,216,2011-07-24 13:03:00,0.6566666666666666,United Kingdom,147.12,Yes,138,1,4.927253685157205,0.0,4.991248580296066
12866.0,545314,79190D,RETRO PLASTIC DAISY TRAY,171,2011-03-01 14:11:00,4.4157692307692304,Belgium,559.12,No,283,1,5.645446897643238,0.0,6.326364119168874
12873.0,545431,21621,VINTAGE UNION JACK BUNTING,128,2011-03-02 14:58:00,4.0375,United Kingdom,374.0,Yes,282,1,5.641907070938114,0.0,5.924255797414532
12881.0,546088,22826,LOVE SEAT ANTIQUE WHITE METAL,21,2011-03-09 11:44:00,32.971428571428575,United Kingdom,298.0,Yes,276,1,5.62040086571715,0.0,5.697093486505405
12888.0,548177,79160,HEART SHAPE WIRELESS DOORBELL,76,2011-03-29 14:31:00,5.896,United Kingdom,354.12,Yes,214,2,5.365976015021851,0.6931471805599453,5.869635838742848
12897.0,543693,22469,HEART OF WICKER SMALL,110,2011-02-11 11:40:00,2.7,United Kingdom,216.5,Yes,205,2,5.3230099791384085,0.6931471805599453,5.377590547442544
12902.0,547051,21164,HOME SWEET HOME METAL SIGN ,66,2011-03-20 12:06:00,5.619,United Kingdom,138.68,Yes,265,1,5.579729825986222,0.0,4.932169120816822
12917.0,562270,15056BL,EDWARDIAN PARASOL BLACK,120,2011-08-03 16:42:00,4.95,United Kingdom,594.0,Yes,128,1,4.852030263919617,0.0,6.386879319362645
12922.0,558738,22333,RETROSPOT PARTY BAG + STICKER SET,370,2011-07-01 15:35:00,1.627857142857143,United Kingdom,405.38,Yes,161,1,5.081404364984463,0.0,6.004824898809819
12929.0,542865,22168,ORGANISER WOOD ANTIQUE WHITE ,37,2011-02-01 12:08:00,7.11875,United Kingdom,117.85,Yes,312,1,5.7430031878094825,0.0,4.76941262938214
12945.0,544907,22423,REGENCY CAKESTAND 3 TIER,165,2011-02-24 14:15:00,4.95,United Kingdom,462.95,Yes,288,1,5.662960480135946,0.0,6.1376190568940565
12956.0,543282,22178,VICTORIAN GLASS HANGING T-LIGHT,34,2011-02-06 16:08:00,4.365263157894737,United Kingdom,108.07,Yes,306,1,5.723585101952381,0.0,4.6827791653150745
12968.0,563857,21927,BLUE/CREAM STRIPE CUSHION COVER ,73,2011-08-19 15:44:00,3.29,United Kingdom,135.95,Yes,112,1,4.718498871295094,0.0,4.9122871710784795
12974.0,554701,48116,DOORMAT MULTICOLOUR STRIPE,24,2011-05-26 09:33:00,7.7,United Kingdom,144.8,Yes,198,1,5.288267030694535,0.0,4.975353479951616
12976.0,552879,47566,PARTY BUNTING,561,2011-05-12 09:55:00,1.5345454545454544,United Kingdom,738.6,Yes,212,1,5.356586274672012,0.0,6.6047565024184625
12977.0,559165,22624,IVORY KITCHEN SCALES,12,2011-07-06 16:40:00,4.23,United Kingdom,39.239999999999995,Yes,156,1,5.049856007249537,0.0,3.669696634697162
12982.0,549646,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,288,2011-04-11 11:51:00,1.8478571428571429,United Kingdom,390.54,Yes,243,1,5.493061443340548,0.0,5.967530396812351
12988.0,544463,90018B,GOLD M.O.P ORBIT DROP EARRINGS,126,2011-02-20 14:31:00,4.281807228915662,United Kingdom,505.82,Yes,292,1,5.676753802268282,0.0,6.2261808747748075
13002.0,542129,22988,SOLDIERS EGG CUP ,73,2011-01-25 15:18:00,2.8214285714285716,United Kingdom,120.94999999999999,Yes,318,1,5.762051382780177,0.0,4.795377237056036
13003.0,552319,20724,RED RETROSPOT CHARLOTTE BAG,103,2011-05-09 08:23:00,2.25,United Kingdom,149.05,Yes,106,3,4.663439094112067,1.0986122886681098,5.00428182012408
13008.0,541681,22113,GREY HEART HOT WATER BOTTLE,175,2011-01-20 14:24:00,1.7342857142857144,United Kingdom,229.46999999999997,Yes,323,1,5.777652323222656,0.0,5.435772302001884
13011.0,536823,22508,DOORSTOP RETROSPOT HEART,13,2010-12-02 17:22:00,4.216666666666667,United Kingdom,50.550000000000004,Yes,372,1,5.918893854273146,0.0,3.9229629454664807
13033.0,539422,85099B,JUMBO BAG RED RETROSPOT,83,2010-12-17 14:23:00,2.640909090909091,United Kingdom,190.55,Yes,357,1,5.877735781779639,0.0,5.249914627319869
13043.0,546398,22849,BREAD BIN DINER STYLE MINT,254,2011-03-11 14:52:00,5.680000000000001,United Kingdom,516.42,Yes,273,1,5.60947179518496,0.0,6.246920387889438
13044.0,544591,22899,CHILDREN'S APRON DOLLY GIRL ,429,2011-02-21 15:20:00,3.258787878787879,United Kingdom,560.47,Yes,291,1,5.673323267171493,0.0,6.328775717440166
13045.0,565156,23198,PANTRY MAGNETIC  SHOPPING LIST,221,2011-09-01 15:04:00,1.5705555555555555,United Kingdom,305.28000000000003,Yes,99,1,4.59511985013459,0.0,5.721229388259922
13052.0,552831,23283,DOORMAT VINTAGE LEAVES DESIGN ,222,2011-05-11 14:12:00,3.2938888888888886,United Kingdom,348.15000000000003,Yes,212,1,5.356586274672012,0.0,5.852633421388556
13059.0,548734,22699,ROSES REGENCY TEACUP AND SAUCER ,35,2011-04-04 10:40:00,5.21875,United Kingdom,183.4,Yes,250,1,5.521460917862246,0.0,5.211669559822364
13060.0,548452,85123A,WHITE HANGING HEART T-LIGHT HOLDER,123,2011-03-31 11:37:00,3.982666666666667,United Kingdom,307.53,Yes,254,1,5.537334267018537,0.0,5.72857264346342
13062.0,555251,84568,GIRLS ALPHABET IRON ON PATCHES ,343,2011-06-01 15:12:00,6.819090909090908,United Kingdom,346.98,Yes,191,1,5.25227342804663,0.0,5.849267141398182
13065.0,536590,22969,HOMEMADE JAM SCENTED CANDLES,74,2010-12-01 16:52:00,5.222142857142857,United Kingdom,205.86,Yes,373,1,5.921578419643816,0.0,5.327196326098413
13070.0,555101,20711,JUMBO BAG TOYS ,110,2011-05-31 13:45:00,2.08,United Kingdom,228.8,Yes,192,1,5.2574953720277815,0.0,5.432848259505643
13072.0,546914,22993,SET OF 4 PANTRY JELLY MOULDS,69,2011-03-18 08:12:00,3.3500000000000005,United Kingdom,177.15,Yes,267,1,5.58724865840025,0.0,5.176996831311481
13080.0,556631,15034,PAPER POCKET TRAVELING FAN ,120,2011-06-13 14:59:00,0.5783333333333333,United Kingdom,58.08,Yes,179,1,5.187385805840755,0.0,4.06182137051654
13099.0,565217,21422,PORCELAIN ROSE SMALL,288,2011-09-01 17:40:00,0.72,United Kingdom,207.35999999999999,Yes,99,1,4.59511985013459,0.0,5.33445641316391
13101.0,550628,22180,RETROSPOT LAMP,113,2011-04-19 14:37:00,2.9675,United Kingdom,101.19,Yes,234,1,5.455321115357702,0.0,4.616999937741668
13106.0,561811,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2011-07-29 15:12:00,4.25,United Kingdom,76.5,Yes,133,1,4.890349128221754,0.0,4.33729074083249
13108.0,536621,22549,PICTURE DOMINOES,298,2010-12-02 10:35:00,1.752,United Kingdom,350.06,Yes,373,1,5.921578419643816,0.0,5.858104568362689
13116.0,561068,85066,CREAM SWEETHEART MINI CHEST,291,2011-07-24 14:33:00,4.5216666666666665,United Kingdom,501.14,Yes,138,1,4.927253685157205,0.0,6.216885503166232
13120.0,550198,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-04-15 10:19:00,2.55,United Kingdom,30.599999999999998,Yes,239,1,5.476463551931511,0.0,3.4210000089583352
13121.0,546679,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,252,2011-03-15 16:47:00,1.6887999999999999,United Kingdom,283.73,Yes,269,1,5.594711379601839,0.0,5.64802308172996
13130.0,565780,21035,SET/2 RED RETROSPOT TEA TOWELS ,32,2011-09-06 15:30:00,2.25,United Kingdom,64.0,Yes,94,1,4.543294782270004,0.0,4.1588830833596715
13132.0,547503,22041,"RECORD FRAME 7"" SINGLE SIZE ",20,2011-03-23 12:44:00,4.933333333333334,United Kingdom,77.3,Yes,262,1,5.568344503761097,0.0,4.3476939555933765
13133.0,543480,47566B,TEA TIME PARTY BUNTING,32,2011-02-08 15:48:00,5.3428571428571425,United Kingdom,109.8,Yes,274,2,5.6131281063880705,0.6931471805599453,4.69866052907543
13144.0,540777,22423,REGENCY CAKESTAND 3 TIER,21,2011-01-11 11:15:00,6.216666666666666,United Kingdom,110.95,Yes,333,1,5.808142489980444,0.0,4.709079649378603
13161.0,542609,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,29,2011-01-30 14:03:00,4.8625,United Kingdom,112.75,Yes,313,1,5.746203190540153,0.0,4.725172978382788
13166.0,545327,22678,FRENCH BLUE METAL DOOR SIGN 3,216,2011-03-01 15:16:00,2.3914634146341465,United Kingdom,417.2,Yes,283,1,5.645446897643238,0.0,6.0335657231266175
13185.0,546828,22502,PICNIC BASKET WICKER SMALL,12,2011-03-17 11:56:00,5.95,United Kingdom,71.4,Yes,268,1,5.5909869805108565,0.0,4.268297869345539
13187.0,540397,21068,VINTAGE BILLBOARD LOVE/HATE MUG,95,2011-01-06 18:57:00,3.765405405405405,United Kingdom,236.02,Yes,337,1,5.820082930352362,0.0,5.463916547197603
13194.0,561384,22779,WOODEN OWLS LIGHT GARLAND ,26,2011-07-27 09:01:00,2.65,United Kingdom,60.7,Yes,136,1,4.912654885736052,0.0,4.1059436980654525
13216.0,546832,21078,SET/20 STRAWBERRY PAPER NAPKINS ,297,2011-03-17 12:18:00,1.448,United Kingdom,333.74,Yes,268,1,5.5909869805108565,0.0,5.810362246718757
13218.0,562422,84569D,PACK 6 HEART/ICE-CREAM PATCHES,88,2011-08-04 16:59:00,0.9299999999999999,United Kingdom,62.63999999999999,Yes,127,1,4.844187086458591,0.0,4.137404051682547
13223.0,550937,84508A,CAMOUFLAGE DESIGN TEDDY,88,2011-04-21 15:16:00,1.9600000000000002,United Kingdom,163.20000000000002,Yes,200,2,5.298317366548036,0.6931471805599453,5.094976442530006
13226.0,546396,22768,FAMILY PHOTO FRAME CORNICE,80,2011-03-11 14:35:00,2.711875,United Kingdom,108.21000000000001,Yes,273,1,5.60947179518496,0.0,4.684073783583558
13227.0,554081,48129,DOORMAT TOPIARY,99,2011-05-22 11:47:00,2.5999999999999996,United Kingdom,257.7,Yes,202,1,5.308267697401205,0.0,5.551796117658319
13229.0,551392,21232,STRAWBERRY CERAMIC TRINKET BOX,63,2011-04-28 12:07:00,4.0600000000000005,United Kingdom,160.95,Yes,226,1,5.420534999272286,0.0,5.081093757744817
13239.0,547417,37342,POLKADOT COFFEE CUP & SAUCER PINK,327,2011-03-23 10:25:00,1.590952380952381,United Kingdom,329.56,Yes,262,1,5.568344503761097,0.0,5.797758431447389
13243.0,554016,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,232,2011-05-20 13:14:00,3.4185964912280706,United Kingdom,585.12,Yes,203,1,5.313205979041787,0.0,6.371816954401071
13244.0,565994,22914,BLUE COAT RACK PARIS FASHION,38,2011-09-08 11:46:00,3.747777777777778,United Kingdom,121.74000000000001,Yes,93,1,4.532599493153256,0.0,4.801887623065778
13262.0,547221,21982,PACK OF 12 SUKI TISSUES ,125,2011-03-21 15:06:00,3.092727272727273,United Kingdom,200.29,Yes,263,1,5.572154032177765,0.0,5.299766316313141
13270.0,537833,51008,AFGHAN SLIPPER SOCK PAIR,200,2010-12-08 14:53:00,2.95,United Kingdom,590.0,Yes,366,1,5.902633333401366,0.0,6.380122536899765
13273.0,563703,23131,MISTLETOE HEART WREATH CREAM,153,2011-08-18 14:02:00,1.298125,United Kingdom,138.98,Yes,113,1,4.727387818712341,0.0,4.934330037886181
13284.0,540993,22423,REGENCY CAKESTAND 3 TIER,91,2011-01-13 09:23:00,4.397692307692308,United Kingdom,201.19,Yes,331,1,5.802118375377063,0.0,5.304249735201145
13291.0,559200,23240,SET OF 4 KNICK KNACK TINS DOILEY ,233,2011-07-07 10:36:00,2.6642857142857146,United Kingdom,361.11,Yes,156,1,5.049856007249537,0.0,5.889182621059753
13295.0,538944,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,82,2010-12-15 11:21:00,3.4899999999999998,United Kingdom,201.20000000000002,Yes,360,1,5.886104031450156,0.0,5.304299438225584
13296.0,561193,22564,ALPHABET STENCIL CRAFT,78,2011-07-25 13:46:00,2.408,United Kingdom,87.4,Yes,137,1,4.919980925828125,0.0,4.470495282661489
13299.0,546752,22456,NATURAL SLATE CHALKBOARD LARGE ,30,2011-03-16 12:55:00,4.75,United Kingdom,142.5,Yes,268,1,5.5909869805108565,0.0,4.959341999708705
13300.0,557875,79321,CHILLI LIGHTS,203,2011-06-23 13:09:00,2.3865,United Kingdom,371.89,Yes,169,1,5.1298987149230735,0.0,5.918598111620868
13302.0,559353,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,5,2011-07-07 17:56:00,12.75,United Kingdom,63.75,Yes,155,1,5.043425116919247,0.0,4.154969184038536
13304.0,539981,21155,RED RETROSPOT PEG BAG,238,2010-12-23 14:35:00,3.161904761904762,United Kingdom,300.42,Yes,351,1,5.860786223465865,0.0,5.705181495569908
13307.0,563092,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-08-11 17:14:00,3.75,United Kingdom,15.0,Yes,120,1,4.787491742782046,0.0,2.70805020110221
13338.0,558908,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,256,2011-07-05 09:06:00,6.575263157894737,United Kingdom,487.02,Yes,158,1,5.062595033026967,0.0,6.188305190001139
13341.0,547568,22424,ENAMEL BREAD BIN CREAM,301,2011-03-24 09:50:00,4.182142857142857,United Kingdom,775.85,Yes,261,1,5.564520407322694,0.0,6.653959202529493
13343.0,556883,22939,APRON APPLE DELIGHT,135,2011-06-15 12:24:00,6.25421052631579,United Kingdom,353.43,Yes,178,1,5.181783550292085,0.0,5.867685445926138
13345.0,544934,21890,S/6 WOODEN SKITTLES IN COTTON BAG,141,2011-02-25 09:01:00,5.6450000000000005,United Kingdom,389.5,Yes,288,1,5.662960480135946,0.0,5.964863865310803
13357.0,547867,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,321,2011-03-27 13:56:00,2.9440449438202245,United Kingdom,609.4,Yes,257,1,5.54907608489522,0.0,6.412474866551609
13358.0,546737,82486,WOOD S/3 CABINET ANT WHITE FINISH,285,2011-03-16 11:52:00,5.006551724137931,United Kingdom,439.03,Yes,269,1,5.594711379601839,0.0,6.084567747870136
13369.0,537963,37446,MINI CAKE STAND WITH HANGING CAKES,149,2010-12-09 11:30:00,6.5442857142857145,United Kingdom,308.28000000000003,Yes,366,1,5.902633333401366,0.0,5.731008460909792
13370.0,536856,22632,HAND WARMER RED POLKA DOT,343,2010-12-03 10:26:00,3.7279487179487183,United Kingdom,754.87,Yes,372,1,5.918893854273146,0.0,6.626545548992948
13382.0,545588,22791,T-LIGHT GLASS FLUTED ANTIQUE,131,2011-03-04 10:03:00,2.7520000000000002,United Kingdom,222.99,Yes,281,1,5.638354669333745,0.0,5.4071269274053115
13385.0,541123,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,281,2011-01-14 09:52:00,4.533142857142857,United Kingdom,534.57,Yes,330,1,5.799092654460526,0.0,6.281462685407433
13391.0,553952,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,4,2011-05-20 10:50:00,14.95,United Kingdom,59.8,Yes,204,1,5.318119993844216,0.0,4.091005660956586
