InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536423,22111,SCOTTIE DOG HOT WATER BOTTLE,16,12/1/2010 12:08,4.95,18085.0,United Kingdom
536423,22113,GREY HEART HOT WATER BOTTLE,8,12/1/2010 12:08,3.75,18085.0,United Kingdom
536488,22738,RIBBON REEL SNOWY VILLAGE,5,12/1/2010 12:31,1.65,17897.0,United Kingdom
536488,21621,VINTAGE UNION JACK BUNTING,1,12/1/2010 12:31,8.5,17897.0,United Kingdom
536488,22960,JAM MAKING SET WITH JARS,8,12/1/2010 12:31,4.25,17897.0,United Kingdom
536488,22082,RIBBON REEL STRIPES DESIGN ,5,12/1/2010 12:31,1.65,17897.0,United Kingdom
536488,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,12/1/2010 12:31,3.75,17897.0,United Kingdom
536488,84558A,3D DOG PICTURE PLAYING CARDS,1,12/1/2010 12:31,2.95,17897.0,United Kingdom
536488,21592,RETROSPOT CIGAR BOX MATCHES ,1,12/1/2010 12:31,1.25,17897.0,United Kingdom
536488,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,2,12/1/2010 12:31,1.25,17897.0,United Kingdom
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,12/1/2010 12:31,2.55,17897.0,United Kingdom
536488,21577,SAVE THE PLANET COTTON TOTE BAG,1,12/1/2010 12:31,2.25,17897.0,United Kingdom
536488,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,12/1/2010 12:31,0.85,17897.0,United Kingdom
536488,22087,PAPER BUNTING WHITE LACE,1,12/1/2010 12:31,2.95,17897.0,United Kingdom
536488,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12/1/2010 12:31,0.85,17897.0,United Kingdom
536488,22713,CARD I LOVE LONDON ,12,12/1/2010 12:31,0.42,17897.0,United Kingdom
536488,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/1/2010 12:31,2.95,17897.0,United Kingdom
536488,21370,MIRRORED WALL ART FOXY,2,12/1/2010 12:31,6.35,17897.0,United Kingdom
536488,21367,MIRRORED WALL ART GENTS,1,12/1/2010 12:31,2.55,17897.0,United Kingdom
536488,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,12/1/2010 12:31,4.25,17897.0,United Kingdom
536488,22961,JAM MAKING SET PRINTED,1,12/1/2010 12:31,1.45,17897.0,United Kingdom
536488,21895,POTTING SHED SOW 'N' GROW SET,1,12/1/2010 12:31,4.25,17897.0,United Kingdom
536488,22468,BABUSHKA LIGHTS STRING OF 10,1,12/1/2010 12:31,6.75,17897.0,United Kingdom
536488,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/2010 12:31,0.95,17897.0,United Kingdom
536488,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,12/1/2010 12:31,4.25,17897.0,United Kingdom
536488,22867,HAND WARMER BIRD DESIGN,1,12/1/2010 12:31,2.1,17897.0,United Kingdom
536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,12/1/2010 12:31,2.1,17897.0,United Kingdom
536488,21190,PINK HEARTS PAPER GARLAND,1,12/1/2010 12:31,1.65,17897.0,United Kingdom
536488,21894,POTTING SHED SEED ENVELOPES,3,12/1/2010 12:31,1.25,17897.0,United Kingdom
536488,70007,HI TEC ALPINE HAND WARMER,3,12/1/2010 12:31,1.65,17897.0,United Kingdom
536488,22940,FELTCRAFT CHRISTMAS FAIRY,1,12/1/2010 12:31,4.25,17897.0,United Kingdom
536488,70007,HI TEC ALPINE HAND WARMER,1,12/1/2010 12:31,1.65,17897.0,United Kingdom
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,12/1/2010 12:31,2.55,17897.0,United Kingdom
536488,22150,3 STRIPEY MICE FELTCRAFT,1,12/1/2010 12:31,1.95,17897.0,United Kingdom
536488,22149,FELTCRAFT 6 FLOWER FRIENDS,2,12/1/2010 12:31,2.1,17897.0,United Kingdom
536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,12/1/2010 12:31,2.1,17897.0,United Kingdom
536514,22865,HAND WARMER OWL DESIGN,36,12/1/2010 12:40,2.1,17951.0,United Kingdom
536514,22485,SET OF 2 WOODEN MARKET CRATES,4,12/1/2010 12:40,12.75,17951.0,United Kingdom
536514,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,12/1/2010 12:40,2.95,17951.0,United Kingdom
536514,22633,HAND WARMER UNION JACK,36,12/1/2010 12:40,2.1,17951.0,United Kingdom
536514,22866,HAND WARMER SCOTTY DOG DESIGN,36,12/1/2010 12:40,2.1,17951.0,United Kingdom
536522,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,47599A,PINK PARTY BAGS,1,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,47599B,BLUE PARTY BAGS ,1,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,12/1/2010 12:49,2.95,15012.0,United Kingdom
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,12/1/2010 12:49,4.25,15012.0,United Kingdom
536522,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,22865,HAND WARMER OWL DESIGN,2,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,22866,HAND WARMER SCOTTY DOG DESIGN,1,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,22632,HAND WARMER RED RETROSPOT,2,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,22776,SWEETHEART CAKESTAND 3 TIER,1,12/1/2010 12:49,9.95,15012.0,United Kingdom
536522,22338,STAR DECORATION PAINTED ZINC ,2,12/1/2010 12:49,0.65,15012.0,United Kingdom
536522,21810,CHRISTMAS HANGING STAR WITH BELL,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22449,SILK PURSE BABUSHKA PINK,1,12/1/2010 12:49,3.35,15012.0,United Kingdom
536522,21197,MULTICOLOUR  CONFETTI IN TUBE,1,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22151,PLACE SETTING WHITE HEART,2,12/1/2010 12:49,0.42,15012.0,United Kingdom
536522,84836,ZINC METAL HEART DECORATION,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,12/1/2010 12:49,0.65,15012.0,United Kingdom
536522,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,12/1/2010 12:49,4.25,15012.0,United Kingdom
536522,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12/1/2010 12:49,12.75,15012.0,United Kingdom
536522,85231B,CINAMMON SET OF 9 T-LIGHTS,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,37370,RETRO COFFEE MUGS ASSORTED,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2010 12:49,8.5,15012.0,United Kingdom
536522,21098,CHRISTMAS TOILET ROLL,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,22151,PLACE SETTING WHITE HEART,1,12/1/2010 12:49,0.42,15012.0,United Kingdom
536522,84836,ZINC METAL HEART DECORATION,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,12/1/2010 12:49,2.95,15012.0,United Kingdom
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,21190,PINK HEARTS PAPER GARLAND,1,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21192,WHITE BELL HONEYCOMB PAPER ,3,12/1/2010 12:49,1.65,15012.0,United Kingdom
536522,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,72800B, 4 PURPLE FLOCK DINNER CANDLES,2,12/1/2010 12:49,2.55,15012.0,United Kingdom
536522,84563A,PINK & WHITE BREAKFAST TRAY,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,22107,PIZZA PLATE IN BOX,2,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,21742,LARGE ROUND WICKER PLATTER ,1,12/1/2010 12:49,5.95,15012.0,United Kingdom
536522,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,12/1/2010 12:49,0.85,15012.0,United Kingdom
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
536522,22632,HAND WARMER RED RETROSPOT,1,12/1/2010 12:49,2.1,15012.0,United Kingdom
536522,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,12/1/2010 12:49,1.25,15012.0,United Kingdom
536522,85099B,JUMBO BAG RED RETROSPOT,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536522,21931,JUMBO STORAGE BAG SUKI,1,12/1/2010 12:49,1.95,15012.0,United Kingdom
536524,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,21107,CREAM SLICE FLANNEL PINK SPOT ,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536524,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/1/2010 12:51,2.95,17572.0,United Kingdom
536530,22360,GLASS JAR ENGLISH CONFECTIONERY,2,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,22364,GLASS JAR DIGESTIVE BISCUITS,1,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21657,MILK BOTTLE WITH GLASS STOPPER ,1,12/1/2010 13:21,6.95,17905.0,United Kingdom
536530,22699,ROSES REGENCY TEACUP AND SAUCER ,4,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21071,VINTAGE BILLBOARD DRINK ME MUG,24,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2010 13:21,8.5,17905.0,United Kingdom
536530,22120,WELCOME  WOODEN BLOCK LETTERS,1,12/1/2010 13:21,9.95,17905.0,United Kingdom
536530,22423,REGENCY CAKESTAND 3 TIER,1,12/1/2010 13:21,12.75,17905.0,United Kingdom
536530,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,1,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21625,VINTAGE UNION JACK APRON,1,12/1/2010 13:21,6.95,17905.0,United Kingdom
536530,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,12/1/2010 13:21,19.95,17905.0,United Kingdom
536530,22097,SWALLOW SQUARE TISSUE BOX,1,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,82552,WASHROOM METAL SIGN,1,12/1/2010 13:21,1.45,17905.0,United Kingdom
536530,21179,NO JUNK MAIL METAL SIGN,1,12/1/2010 13:21,1.25,17905.0,United Kingdom
536530,22185,SLATE TILE NATURAL HANGING,4,12/1/2010 13:21,1.65,17905.0,United Kingdom
536530,21662,VINTAGE GLASS COFFEE CADDY,1,12/1/2010 13:21,5.95,17905.0,United Kingdom
536530,85104,SILVER GLASS T-LIGHT SET,8,12/1/2010 13:21,2.95,17905.0,United Kingdom
536530,21654,RIDGED GLASS FINGER BOWL,6,12/1/2010 13:21,1.45,17905.0,United Kingdom
536530,21658,GLASS  BEURRE DISH,1,12/1/2010 13:21,3.95,17905.0,United Kingdom
536530,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,12/1/2010 13:21,3.75,17905.0,United Kingdom
536530,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/1/2010 13:21,4.95,17905.0,United Kingdom
536530,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,12/1/2010 13:21,1.95,17905.0,United Kingdom
536533,20754,RETROSPOT RED WASHING UP GLOVES,6,12/1/2010 13:31,2.1,16955.0,United Kingdom
536533,22740,POLKADOT PEN,48,12/1/2010 13:31,0.85,16955.0,United Kingdom
536533,22825,DECORATIVE PLANT POT WITH FRIEZE,2,12/1/2010 13:31,7.95,16955.0,United Kingdom
536533,22680,FRENCH BLUE METAL DOOR SIGN 5,20,12/1/2010 13:31,1.25,16955.0,United Kingdom
536533,22797,CHEST OF DRAWERS GINGHAM HEART ,3,12/1/2010 13:31,16.95,16955.0,United Kingdom
536533,21843,RED RETROSPOT CAKE STAND,1,12/1/2010 13:31,10.95,16955.0,United Kingdom
536570,84836,ZINC METAL HEART DECORATION,12,12/1/2010 15:35,1.25,14496.0,United Kingdom
536570,21781,MA CAMPAGNE CUTLERY BOX,2,12/1/2010 15:35,14.95,14496.0,United Kingdom
536570,22457,NATURAL SLATE HEART CHALKBOARD ,12,12/1/2010 15:35,2.95,14496.0,United Kingdom
536570,22113,GREY HEART HOT WATER BOTTLE,36,12/1/2010 15:35,3.39,14496.0,United Kingdom
536570,22835,HOT WATER BOTTLE I AM SO POORLY,24,12/1/2010 15:35,4.25,14496.0,United Kingdom
536573,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,12/1/2010 15:45,0.65,17025.0,United Kingdom
536573,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/1/2010 15:45,0.95,17025.0,United Kingdom
536573,22178,VICTORIAN GLASS HANGING T-LIGHT,36,12/1/2010 15:45,1.25,17025.0,United Kingdom
536573,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,12/1/2010 15:45,1.06,17025.0,United Kingdom
536574,21756,BATH BUILDING BLOCK WORD,3,12/1/2010 15:46,5.95,17025.0,United Kingdom
536585,37449,CERAMIC CAKE STAND + HANGING CAKES,2,12/1/2010 16:24,9.95,17460.0,United Kingdom
536605,21364,PEACE SMALL WOOD LETTERS,2,12/2/2010 8:52,6.75,13715.0,United Kingdom
536605,22219,LOVEBIRD HANGING DECORATION WHITE ,12,12/2/2010 8:52,0.85,13715.0,United Kingdom
536605,20966,SANDWICH BATH SPONGE,10,12/2/2010 8:52,1.25,13715.0,United Kingdom
536605,22107,PIZZA PLATE IN BOX,8,12/2/2010 8:52,3.75,13715.0,United Kingdom
536605,22109,FULL ENGLISH BREAKFAST PLATE,8,12/2/2010 8:52,3.75,13715.0,United Kingdom
536605,21181,PLEASE ONE PERSON METAL SIGN,12,12/2/2010 8:52,2.1,13715.0,United Kingdom
536605,21042,RED RETROSPOT APRON ,3,12/2/2010 8:52,5.95,13715.0,United Kingdom
536605,47567B,TEA TIME KITCHEN APRON,3,12/2/2010 8:52,5.95,13715.0,United Kingdom
536605,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/2/2010 8:52,4.95,13715.0,United Kingdom
536605,22271,FELTCRAFT DOLL ROSIE,6,12/2/2010 8:52,2.95,13715.0,United Kingdom
536605,22272,FELTCRAFT DOLL MARIA,6,12/2/2010 8:52,2.95,13715.0,United Kingdom
536605,22273,FELTCRAFT DOLL MOLLY,6,12/2/2010 8:52,2.95,13715.0,United Kingdom
536605,22274,FELTCRAFT DOLL EMILY,6,12/2/2010 8:52,2.95,13715.0,United Kingdom
536605,20963,APPLE BATH SPONGE,10,12/2/2010 8:52,1.25,13715.0,United Kingdom
536605,21172,PARTY METAL SIGN ,12,12/2/2010 8:52,1.45,13715.0,United Kingdom
536627,22927,GREEN GIANT GARDEN THERMOMETER,2,12/2/2010 10:53,5.95,15658.0,United Kingdom
536627,22928,YELLOW GIANT GARDEN THERMOMETER,2,12/2/2010 10:53,5.95,15658.0,United Kingdom
536627,22926,IVORY GIANT GARDEN THERMOMETER,2,12/2/2010 10:53,5.95,15658.0,United Kingdom
536627,22776,"CAKESTAND, 3 TIER, LOVEHEART",2,12/2/2010 10:53,9.95,15658.0,United Kingdom
536627,22778,GLASS BELL JAR SMALL,4,12/2/2010 10:53,3.95,15658.0,United Kingdom
536627,22777,GLASS BELL JAR LARGE,2,12/2/2010 10:53,8.5,15658.0,United Kingdom
536627,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,12/2/2010 10:53,19.95,15658.0,United Kingdom
536627,22941,CHRISTMAS LIGHTS 10 REINDEER,2,12/2/2010 10:53,8.5,15658.0,United Kingdom
536627,21756,BATH BUILDING BLOCK WORD,3,12/2/2010 10:53,5.95,15658.0,United Kingdom
536627,22961,JAM MAKING SET PRINTED,12,12/2/2010 10:53,1.45,15658.0,United Kingdom
536627,22423,REGENCY CAKESTAND 3 TIER,4,12/2/2010 10:53,12.75,15658.0,United Kingdom
536627,22697,GREEN REGENCY TEACUP AND SAUCER,12,12/2/2010 10:53,2.95,15658.0,United Kingdom
536627,22699,ROSES REGENCY TEACUP AND SAUCER ,12,12/2/2010 10:53,2.95,15658.0,United Kingdom
536627,21755,LOVE BUILDING BLOCK WORD,4,12/2/2010 10:53,5.95,15658.0,United Kingdom
536638,20992,JAZZ HEARTS PURSE NOTEBOOK,12,12/2/2010 11:41,0.85,16244.0,United Kingdom
536638,51014A,"FEATHER PEN,HOT PINK",12,12/2/2010 11:41,0.85,16244.0,United Kingdom
536638,22113,GREY HEART HOT WATER BOTTLE,4,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/2/2010 11:41,4.95,16244.0,United Kingdom
536638,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,12/2/2010 11:41,2.95,16244.0,United Kingdom
536638,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,3,12/2/2010 11:41,4.65,16244.0,United Kingdom
536638,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,12/2/2010 11:41,4.65,16244.0,United Kingdom
536638,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,21313,GLASS HEART T-LIGHT HOLDER ,12,12/2/2010 11:41,0.85,16244.0,United Kingdom
536638,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,12/2/2010 11:41,2.55,16244.0,United Kingdom
536638,47599B,BLUE PARTY BAGS ,6,12/2/2010 11:41,2.1,16244.0,United Kingdom
536638,47566B,TEA TIME PARTY BUNTING,5,12/2/2010 11:41,4.65,16244.0,United Kingdom
536638,22499,WOODEN UNION JACK BUNTING,3,12/2/2010 11:41,5.95,16244.0,United Kingdom
536638,22090,PAPER BUNTING RETROSPOT,6,12/2/2010 11:41,2.95,16244.0,United Kingdom
536638,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,22070,SMALL RED RETROSPOT MUG IN BOX ,6,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,12/2/2010 11:41,4.95,16244.0,United Kingdom
536638,22637,PIGGY BANK RETROSPOT ,6,12/2/2010 11:41,2.55,16244.0,United Kingdom
536638,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,12/2/2010 11:41,0.85,16244.0,United Kingdom
536638,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,12/2/2010 11:41,0.65,16244.0,United Kingdom
536638,20750,RED RETROSPOT MINI CASES,2,12/2/2010 11:41,7.95,16244.0,United Kingdom
536638,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,12/2/2010 11:41,2.95,16244.0,United Kingdom
536638,21537,RED RETROSPOT PUDDING BOWL,4,12/2/2010 11:41,4.25,16244.0,United Kingdom
536638,21533,RETROSPOT LARGE MILK JUG,3,12/2/2010 11:41,4.95,16244.0,United Kingdom
536638,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,12/2/2010 11:41,7.95,16244.0,United Kingdom
536638,21538,DAIRY MAID  PUDDING BOWL,4,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,85216,ASSORTED CAKES FRIDGE MAGNETS,12,12/2/2010 11:41,0.65,16244.0,United Kingdom
536638,84992,72 SWEETHEART FAIRY CAKE CASES,24,12/2/2010 11:41,0.55,16244.0,United Kingdom
536638,84991,60 TEATIME FAIRY CAKE CASES,24,12/2/2010 11:41,0.55,16244.0,United Kingdom
536638,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12/2/2010 11:41,2.55,16244.0,United Kingdom
536638,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,12/2/2010 11:41,3.75,16244.0,United Kingdom
536638,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,12/2/2010 11:41,1.25,16244.0,United Kingdom
536638,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,12/2/2010 11:41,1.95,16244.0,United Kingdom
536638,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,12,12/2/2010 11:41,1.45,16244.0,United Kingdom
536638,21158,MOODY GIRL DOOR HANGER ,12,12/2/2010 11:41,1.45,16244.0,United Kingdom
536638,21161,KEEP OUT BOYS DOOR HANGER ,12,12/2/2010 11:41,1.45,16244.0,United Kingdom
536638,21159,MOODY BOY  DOOR HANGER ,12,12/2/2010 11:41,1.45,16244.0,United Kingdom
536638,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/2/2010 11:41,0.95,16244.0,United Kingdom
536638,72741,GRAND CHOCOLATECANDLE,18,12/2/2010 11:41,1.45,16244.0,United Kingdom
536638,22502,PICNIC BASKET WICKER SMALL,4,12/2/2010 11:41,5.95,16244.0,United Kingdom
536638,22469,HEART OF WICKER SMALL,12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,22212,FOUR HOOK  WHITE LOVEBIRDS,6,12/2/2010 11:41,2.1,16244.0,United Kingdom
536638,84406B,CREAM CUPID HEARTS COAT HANGER,8,12/2/2010 11:41,3.25,16244.0,United Kingdom
536638,22188,BLACK HEART CARD HOLDER,4,12/2/2010 11:41,3.95,16244.0,United Kingdom
536638,84971S,SMALL HEART FLOWERS HOOK ,24,12/2/2010 11:41,0.85,16244.0,United Kingdom
536638,21390,FILIGRIS HEART WITH BUTTERFLY,24,12/2/2010 11:41,1.25,16244.0,United Kingdom
536638,84836,ZINC METAL HEART DECORATION,12,12/2/2010 11:41,1.25,16244.0,United Kingdom
536638,22297,HEART IVORY TRELLIS SMALL,24,12/2/2010 11:41,1.25,16244.0,United Kingdom
536638,22335,HEART DECORATION PAINTED ZINC ,24,12/2/2010 11:41,0.65,16244.0,United Kingdom
536638,22285,"DECORATION HEN ON NEST, HANGING",12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,22284,HEN HOUSE DECORATION,12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,21383,PACK OF 12 STICKY BUNNIES,12,12/2/2010 11:41,0.65,16244.0,United Kingdom
536638,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,12/2/2010 11:41,1.69,16244.0,United Kingdom
536638,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,12/2/2010 11:41,2.95,16244.0,United Kingdom
536638,47590B,PINK HAPPY BIRTHDAY BUNTING,3,12/2/2010 11:41,5.45,16244.0,United Kingdom
536638,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,12/2/2010 11:41,5.45,16244.0,United Kingdom
536638,22210,WOOD STAMP SET BEST WISHES,12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,22208,WOOD STAMP SET THANK YOU,12,12/2/2010 11:41,1.65,16244.0,United Kingdom
536638,22318,FIVE HEART HANGING DECORATION,6,12/2/2010 11:41,2.95,16244.0,United Kingdom
536638,20974,12 PENCILS SMALL TUBE SKULL,24,12/2/2010 11:41,0.65,16244.0,United Kingdom
536638,20982,12 PENCILS TALL TUBE SKULLS,12,12/2/2010 11:41,0.85,16244.0,United Kingdom
536663,22867,HAND WARMER BIRD DESIGN,24,12/2/2010 12:07,2.1,16546.0,United Kingdom
536663,22633,HAND WARMER UNION JACK,24,12/2/2010 12:07,2.1,16546.0,United Kingdom
536663,22632,HAND WARMER RED RETROSPOT,24,12/2/2010 12:07,2.1,16546.0,United Kingdom
